         0	 -19017915	 -18909560	 -19818639	 -18592790	 -19069060	 -19069060	 -19031958	 -19832453	 -18912891	 -19017915	 -19818639	 -18909560	 -18592790	 -19069060	 -19069060	 -19031958	 -18912891	 -19832453
         0	 -19017913	 -18909558	 -19818637	 -18592790	 -19069060	 -19069061	 -19031956	 -19832451	 -18912889	 -19017915	 -19818639	 -18909560	 -18592789	 -19069059	 -19069058	 -19031958	 -18912891	 -19832453
         0	 -19017910	 -18909553	 -19818633	 -18592790	 -19069060	 -19069061	 -19031951	 -19832445	 -18912883	 -19017916	 -19818640	 -18909560	 -18592784	 -19069054	 -19069053	 -19031957	 -18912890	 -19832452
         0	 -19017903	 -18909545	 -19818627	 -18592790	 -19069059	 -19069062	 -19031941	 -19832435	 -18912874	 -19017918	 -19818642	 -18909561	 -18592775	 -19069046	 -19069043	 -19031955	 -18912890	 -19832450
         0	 -19017894	 -18909533	 -19818617	 -18592790	 -19069058	 -19069063	 -19031927	 -19832420	 -18912861	 -19017921	 -19818644	 -18909561	 -18592764	 -19069035	 -19069029	 -19031953	 -18912889	 -19832447
         0	 -19017883	 -18909517	 -19818605	 -18592790	 -19069056	 -19069064	 -19031909	 -19832401	 -18912844	 -19017924	 -19818648	 -18909562	 -18592749	 -19069020	 -19069012	 -19031949	 -18912889	 -19832444
         0	 -19017869	 -18909499	 -19818590	 -18592790	 -19069054	 -19069066	 -19031887	 -19832379	 -18912823	 -19017928	 -19818652	 -18909563	 -18592730	 -19069003	 -19068991	 -19031945	 -18912888	 -19832440
         0	 -19017853	 -18909477	 -19818572	 -18592790	 -19069052	 -19069068	 -19031861	 -19832352	 -18912799	 -19017933	 -19818656	 -18909564	 -18592709	 -19068982	 -19068966	 -19031941	 -18912886	 -19832435
         0	 -19017834	 -18909451	 -19818552	 -18592790	 -19069050	 -19069071	 -19031831	 -19832321	 -18912771	 -19017938	 -19818662	 -18909565	 -18592684	 -19068958	 -19068936	 -19031935	 -18912885	 -19832430
         0	 -19017812	 -18909422	 -19818529	 -18592790	 -19069047	 -19069074	 -19031797	 -19832286	 -18912739	 -19017944	 -19818668	 -18909567	 -18592656	 -19068930	 -19068904	 -19031929	 -18912884	 -19832424
         0	 -19017788	 -18909390	 -19818503	 -18592790	 -19069044	 -19069077	 -19031759	 -19832246	 -18912704	 -19017951	 -19818675	 -18909568	 -18592624	 -19068900	 -19068867	 -19031922	 -18912882	 -19832417
         0	 -19017762	 -18909355	 -19818475	 -18592790	 -19069040	 -19069080	 -19031718	 -19832203	 -18912665	 -19017959	 -19818682	 -18909570	 -18592589	 -19068866	 -19068826	 -19031914	 -18912880	 -19832410
         0	 -19017733	 -18909316	 -19818444	 -18592790	 -19069036	 -19069084	 -19031672	 -19832155	 -18912622	 -19017967	 -19818690	 -18909572	 -18592551	 -19068829	 -19068782	 -19031906	 -18912878	 -19832401
         0	 -19017701	 -18909273	 -19818410	 -18592790	 -19069032	 -19069088	 -19031622	 -19832103	 -18912575	 -19017976	 -19818699	 -18909574	 -18592510	 -19068789	 -19068733	 -19031897	 -18912876	 -19832392
         0	 -19017667	 -18909227	 -19818374	 -18592790	 -19069028	 -19069093	 -19031568	 -19832048	 -18912524	 -19017986	 -19818709	 -18909577	 -18592465	 -19068746	 -19068681	 -19031887	 -18912874	 -19832383
         0	 -19017630	 -18909178	 -19818334	 -18592790	 -19069023	 -19069098	 -19031511	 -19831988	 -18912470	 -19017997	 -19818719	 -18909579	 -18592417	 -19068699	 -19068625	 -19031876	 -18912871	 -19832372
         0	 -19017591	 -18909125	 -19818292	 -18592790	 -19069018	 -19069103	 -19031449	 -19831924	 -18912412	 -19018008	 -19818730	 -18909582	 -18592365	 -19068650	 -19068565	 -19031865	 -18912868	 -19832361
         0	 -19017550	 -18909070	 -19818248	 -18592790	 -19069012	 -19069108	 -19031383	 -19831855	 -18912351	 -19018020	 -19818742	 -18909584	 -18592311	 -19068597	 -19068501	 -19031853	 -18912865	 -19832349
         0	 -19017505	 -18909010	 -19818200	 -18592790	 -19069007	 -19069114	 -19031314	 -19831783	 -18912285	 -19018033	 -19818755	 -18909587	 -18592252	 -19068541	 -19068434	 -19031840	 -18912862	 -19832336
         0	 -19017459	 -18908947	 -19818150	 -18592790	 -19069001	 -19069120	 -19031240	 -19831706	 -18912216	 -19018046	 -19818768	 -18909591	 -18592191	 -19068481	 -19068362	 -19031826	 -18912859	 -19832323
         0	 -19017409	 -18908881	 -19818097	 -18592790	 -19068994	 -19069127	 -19031162	 -19831626	 -18912143	 -19018060	 -19818782	 -18909594	 -18592126	 -19068419	 -19068287	 -19031812	 -18912856	 -19832309
         0	 -19017357	 -18908812	 -19818042	 -18592790	 -19068987	 -19069133	 -19031081	 -19831541	 -18912067	 -19018075	 -19818797	 -18909597	 -18592058	 -19068353	 -19068207	 -19031797	 -18912852	 -19832294
         0	 -19017303	 -18908739	 -19817984	 -18592790	 -19068980	 -19069140	 -19030995	 -19831452	 -18911986	 -19018091	 -19818812	 -18909601	 -18591987	 -19068284	 -19068124	 -19031781	 -18912848	 -19832279
         0	 -19017246	 -18908662	 -19817923	 -18592790	 -19068973	 -19069148	 -19030906	 -19831359	 -18911902	 -19018107	 -19818828	 -18909605	 -18591912	 -19068212	 -19068037	 -19031765	 -18912844	 -19832263
         0	 -19017187	 -18908583	 -19817859	 -18592790	 -19068965	 -19069156	 -19030812	 -19831262	 -18911814	 -19018124	 -19818845	 -18909609	 -18591834	 -19068136	 -19067946	 -19031748	 -18912840	 -19832246
         0	 -19017125	 -18908499	 -19817792	 -18592790	 -19068957	 -19069164	 -19030715	 -19831161	 -18911723	 -19018142	 -19818862	 -18909613	 -18591753	 -19068058	 -19067852	 -19031730	 -18912836	 -19832228
         0	 -19017060	 -18908413	 -19817723	 -18592790	 -19068948	 -19069172	 -19030614	 -19831056	 -18911628	 -19018161	 -19818881	 -18909618	 -18591668	 -19067976	 -19067753	 -19031711	 -18912831	 -19832210
         0	 -19016993	 -18908323	 -19817651	 -18592790	 -19068940	 -19069181	 -19030508	 -19830946	 -18911529	 -19018180	 -19818900	 -18909622	 -18591580	 -19067891	 -19067651	 -19031692	 -18912827	 -19832191
         0	 -19016923	 -18908230	 -19817577	 -18592790	 -19068931	 -19069190	 -19030399	 -19830833	 -18911426	 -19018200	 -19818919	 -18909627	 -18591489	 -19067802	 -19067544	 -19031672	 -18912822	 -19832171
         0	 -19016851	 -18908133	 -19817500	 -18592790	 -19068921	 -19069200	 -19030286	 -19830715	 -18911319	 -19018221	 -19818940	 -18909632	 -18591395	 -19067711	 -19067434	 -19031651	 -18912817	 -19832150
         0	 -19016776	 -18908033	 -19817420	 -18592790	 -19068911	 -19069209	 -19030169	 -19830593	 -18911209	 -19018242	 -19818961	 -18909637	 -18591297	 -19067616	 -19067320	 -19031629	 -18912812	 -19832129
         0	 -19016699	 -18907929	 -19817337	 -18592790	 -19068901	 -19069219	 -19030047	 -19830467	 -18911095	 -19018264	 -19818983	 -18909642	 -18591196	 -19067518	 -19067202	 -19031607	 -18912806	 -19832107
         0	 -19016619	 -18907822	 -19817251	 -18592790	 -19068891	 -19069230	 -19029922	 -19830337	 -18910978	 -19018287	 -19819005	 -18909647	 -18591091	 -19067417	 -19067080	 -19031584	 -18912801	 -19832085
         0	 -19016537	 -18907712	 -19817163	 -18592790	 -19068880	 -19069241	 -19029793	 -19830203	 -18910856	 -19018311	 -19819029	 -18909653	 -18590983	 -19067313	 -19066955	 -19031560	 -18912795	 -19832061
         0	 -19016452	 -18907598	 -19817072	 -18592790	 -19068869	 -19069252	 -19029660	 -19830065	 -18910731	 -19018335	 -19819053	 -18909659	 -18590872	 -19067205	 -19066826	 -19031535	 -18912789	 -19832037
         0	 -19016364	 -18907481	 -19816978	 -18592790	 -19068858	 -19069263	 -19029523	 -19829923	 -18910602	 -19018360	 -19819077	 -18909664	 -18590758	 -19067094	 -19066692	 -19031510	 -18912783	 -19832012
         0	 -19016274	 -18907361	 -19816882	 -18592790	 -19068846	 -19069275	 -19029383	 -19829776	 -18910470	 -19018386	 -19819103	 -18909670	 -18590640	 -19066980	 -19066555	 -19031484	 -18912777	 -19831987
         0	 -19016182	 -18907237	 -19816783	 -18592790	 -19068834	 -19069287	 -19029238	 -19829626	 -18910334	 -19018413	 -19819129	 -18909677	 -18590519	 -19066863	 -19066414	 -19031457	 -18912771	 -19831960
         0	 -19016086	 -18907110	 -19816681	 -18592790	 -19068821	 -19069299	 -19029089	 -19829471	 -18910194	 -19018440	 -19819156	 -18909683	 -18590394	 -19066742	 -19066269	 -19031430	 -18912764	 -19831933
         0	 -19015989	 -18906979	 -19816576	 -18592790	 -19068809	 -19069312	 -19028936	 -19829313	 -18910050	 -19018468	 -19819183	 -18909690	 -18590267	 -19066619	 -19066121	 -19031402	 -18912757	 -19831906
         0	 -19015888	 -18906845	 -19816469	 -18592790	 -19068795	 -19069325	 -19028780	 -19829150	 -18909902	 -19018497	 -19819212	 -18909696	 -18590136	 -19066492	 -19065968	 -19031373	 -18912750	 -19831877
         0	 -19015785	 -18906707	 -19816359	 -18592790	 -19068782	 -19069339	 -19028619	 -19828983	 -18909751	 -19018526	 -19819241	 -18909703	 -18590001	 -19066362	 -19065812	 -19031343	 -18912743	 -19831848
         0	 -19015680	 -18906566	 -19816246	 -18592790	 -19068768	 -19069352	 -19028455	 -19828812	 -18909596	 -19018557	 -19819270	 -18909710	 -18589864	 -19066228	 -19065652	 -19031313	 -18912736	 -19831818
         0	 -19015572	 -18906422	 -19816130	 -18592790	 -19068754	 -19069367	 -19028287	 -19828637	 -18909438	 -19018588	 -19819301	 -18909718	 -18589723	 -19066092	 -19065488	 -19031282	 -18912729	 -19831788
         0	 -19015461	 -18906275	 -19816012	 -18592790	 -19068740	 -19069381	 -19028114	 -19828458	 -18909276	 -19018619	 -19819332	 -18909725	 -18589578	 -19065952	 -19065320	 -19031250	 -18912721	 -19831756
         0	 -19015348	 -18906123	 -19815890	 -18592790	 -19068725	 -19069396	 -19027938	 -19828275	 -18909110	 -19018652	 -19819364	 -18909733	 -18589431	 -19065809	 -19065148	 -19031217	 -18912713	 -19831724
         0	 -19015232	 -18905969	 -19815766	 -18592790	 -19068710	 -19069411	 -19027758	 -19828088	 -18908940	 -19018685	 -19819396	 -18909741	 -18589280	 -19065663	 -19064973	 -19031184	 -18912705	 -19831691
         0	 -19015114	 -18905811	 -19815640	 -18592790	 -19068695	 -19069426	 -19027574	 -19827897	 -18908766	 -19018719	 -19819430	 -18909749	 -18589126	 -19065513	 -19064794	 -19031150	 -18912697	 -19831658
         0	 -19014993	 -18905650	 -19815510	 -18592790	 -19068679	 -19069442	 -19027386	 -19827701	 -18908589	 -19018753	 -19819464	 -18909757	 -18588968	 -19065360	 -19064610	 -19031115	 -18912689	 -19831624
         0	 -19014869	 -18905485	 -19815378	 -18592790	 -19068663	 -19069458	 -19027195	 -19827502	 -18908409	 -19018789	 -19819498	 -18909765	 -18588807	 -19065204	 -19064424	 -19031080	 -18912680	 -19831589
         0	 -19014743	 -18905317	 -19815243	 -18592790	 -19068647	 -19069474	 -19026999	 -19827299	 -18908224	 -19018825	 -19819534	 -18909773	 -18588643	 -19065045	 -19064233	 -19031044	 -18912672	 -19831553
         0	 -19014615	 -18905146	 -19815105	 -18592790	 -19068630	 -19069491	 -19026799	 -19827091	 -18908036	 -19018861	 -19819570	 -18909782	 -18588476	 -19064883	 -19064038	 -19031007	 -18912663	 -19831517
         0	 -19014483	 -18904971	 -19814965	 -18592790	 -19068613	 -19069508	 -19026596	 -19826880	 -18907844	 -19018899	 -19819607	 -18909791	 -18588305	 -19064717	 -19063840	 -19030969	 -18912654	 -19831480
         0	 -19014349	 -18904792	 -19814821	 -18592790	 -19068595	 -19069526	 -19026389	 -19826664	 -18907648	 -19018937	 -19819644	 -18909800	 -18588131	 -19064548	 -19063637	 -19030931	 -18912644	 -19831442
         0	 -19014213	 -18904611	 -19814675	 -18592790	 -19068578	 -19069543	 -19026177	 -19826445	 -18907449	 -19018976	 -19819683	 -18909809	 -18587954	 -19064376	 -19063431	 -19030891	 -18912635	 -19831404
